file,district_name,field,current_value,backup_value
Franklin_Montgomery_rev.geojson,Montgomery,District_Name,Village I,Village II
Franklin_Richford_rev.geojson,Richford,LAST_UPDATE,2024-02-21,2024-02-20
Franklin_Richford_rev.geojson,Richford,Abbreviated_District_Name,AGR,WSP
Franklin_Richford_rev.geojson,Richford,District_Type,Mixed with Residential,Nonresidential
Franklin_Richford_rev.geojson,Richford,ADU_Allowance,Allowed/Conditional,Not Mentioned
Franklin_Richford_rev.geojson,Richford,ADU_Owner_Occupancy_Required,Yes,No
Franklin_Richford_rev.geojson,Richford,PRD_Allowance,Public Hearing,Not Mentioned
Franklin_Richford_rev.geojson,Richford,PRD_Mobile_or_Manufactured_Home_Park,Yes,No
Franklin_Richford_rev.geojson,Richford,F1F_Allowance,Allowed/Conditional,Prohibited
Franklin_Richford_rev.geojson,Richford,F2F_Allowance,Allowed/Conditional,Prohibited
Franklin_Richford_rev.geojson,Richford,F3F_Allowance,Public Hearing,Prohibited
Franklin_Richford_rev.geojson,Richford,F4F_Allowance,Public Hearing,Prohibited
Franklin_Richford_rev.geojson,Richford,District_Name,Agricultural,Water Supply Protection
Franklin_Richford_rev.geojson,Richford,Abbreviated_District_Name,CI,WSP
Franklin_Richford_rev.geojson,Richford,District_Name,Commercial/Industrial,Water Supply Protection
Franklin_Richford_rev.geojson,Richford,Abbreviated_District_Name,ED,WSP
Franklin_Richford_rev.geojson,Richford,District_Name,Education,Water Supply Protection
Franklin_Richford_rev.geojson,Richford,LAST_UPDATE,2024-02-21,2024-02-20
Franklin_Richford_rev.geojson,Richford,Abbreviated_District_Name,FC,WSP
Franklin_Richford_rev.geojson,Richford,District_Type,Primarily Residential,Nonresidential
Franklin_Richford_rev.geojson,Richford,ADU_Allowance,Allowed/Conditional,Not Mentioned
Franklin_Richford_rev.geojson,Richford,ADU_Owner_Occupancy_Required,Yes,No
Franklin_Richford_rev.geojson,Richford,F1F_Allowance,Public Hearing,Prohibited
Franklin_Richford_rev.geojson,Richford,F2F_Allowance,Public Hearing,Prohibited
Franklin_Richford_rev.geojson,Richford,District_Name,Forest/Conservation,Water Supply Protection
Franklin_Richford_rev.geojson,Richford,Abbreviated_District_Name,FHO,WSP
Franklin_Richford_rev.geojson,Richford,Overlay_District,Yes,No
Franklin_Richford_rev.geojson,Richford,ADU_Allowance,Prohibited,Not Mentioned
Franklin_Richford_rev.geojson,Richford,PRD_Allowance,Prohibited,Not Mentioned
Franklin_Richford_rev.geojson,Richford,Notes,New residential structures prohibited. Substantial improvements to existing structures must go through Flood Hazard Area Development Review.,The only allowed uses are Seasonal Residential and Natural Resource Extraction.
Franklin_Richford_rev.geojson,Richford,District_Name,Flood Hazard Overlay,Water Supply Protection
Franklin_Richford_rev.geojson,Richford,LAST_UPDATE,2024-02-21,2024-02-20
Franklin_Richford_rev.geojson,Richford,Abbreviated_District_Name,MU,WSP
Franklin_Richford_rev.geojson,Richford,District_Type,Mixed with Residential,Nonresidential
Franklin_Richford_rev.geojson,Richford,ADU_Allowance,Allowed/Conditional,Not Mentioned
Franklin_Richford_rev.geojson,Richford,ADU_Owner_Occupancy_Required,Yes,No
Franklin_Richford_rev.geojson,Richford,F1F_Allowance,Allowed/Conditional,Prohibited
Franklin_Richford_rev.geojson,Richford,F2F_Allowance,Public Hearing,Prohibited
Franklin_Richford_rev.geojson,Richford,F3F_Allowance,Public Hearing,Prohibited
Franklin_Richford_rev.geojson,Richford,F4F_Allowance,Public Hearing,Prohibited
Franklin_Richford_rev.geojson,Richford,District_Name,Mixed Use,Water Supply Protection
Franklin_Richford_rev.geojson,Richford,Abbreviated_District_Name,RC,WSP
Franklin_Richford_rev.geojson,Richford,District_Name,Recreation/Conservation,Water Supply Protection
Franklin_Richford_rev.geojson,Richford,LAST_UPDATE,2024-02-21,2024-02-20
Franklin_Richford_rev.geojson,Richford,Abbreviated_District_Name,RR,WSP
Franklin_Richford_rev.geojson,Richford,District_Type,Primarily Residential,Nonresidential
Franklin_Richford_rev.geojson,Richford,ADU_Allowance,Allowed/Conditional,Not Mentioned
Franklin_Richford_rev.geojson,Richford,ADU_Owner_Occupancy_Required,Yes,No
Franklin_Richford_rev.geojson,Richford,PRD_Allowance,Public Hearing,Not Mentioned
Franklin_Richford_rev.geojson,Richford,PRD_Mobile_or_Manufactured_Home_Park,Yes,No
Franklin_Richford_rev.geojson,Richford,F1F_Allowance,Allowed/Conditional,Prohibited
Franklin_Richford_rev.geojson,Richford,F2F_Allowance,Allowed/Conditional,Prohibited
Franklin_Richford_rev.geojson,Richford,F3F_Allowance,Public Hearing,Prohibited
Franklin_Richford_rev.geojson,Richford,F4F_Allowance,Public Hearing,Prohibited
Franklin_Richford_rev.geojson,Richford,District_Name,Rural Residential,Water Supply Protection
Franklin_Richford_rev.geojson,Richford,Abbreviated_District_Name,VR,WSP
Franklin_Richford_rev.geojson,Richford,District_Type,Primarily Residential,Nonresidential
Franklin_Richford_rev.geojson,Richford,ADU_Allowance,Allowed/Conditional,Not Mentioned
Franklin_Richford_rev.geojson,Richford,ADU_Owner_Occupancy_Required,Yes,No
Franklin_Richford_rev.geojson,Richford,F1F_Allowance,Allowed/Conditional,Prohibited
Franklin_Richford_rev.geojson,Richford,F2F_Allowance,Allowed/Conditional,Prohibited
Franklin_Richford_rev.geojson,Richford,F3F_Allowance,Allowed/Conditional,Prohibited
Franklin_Richford_rev.geojson,Richford,F4F_Allowance,Allowed/Conditional,Prohibited
Franklin_Richford_rev.geojson,Richford,District_Name,Village Residential,Water Supply Protection
Franklin_SaintAlbansCity_rev.geojson,Saint Albans City,Abbreviated_District_Name,B1,S-IND
Franklin_SaintAlbansCity_rev.geojson,Saint Albans City,District_Type,Mixed with Residential,Nonresidential
Franklin_SaintAlbansCity_rev.geojson,Saint Albans City,F1F_Allowance,Allowed/Conditional,Prohibited
Franklin_SaintAlbansCity_rev.geojson,Saint Albans City,F2F_Allowance,Allowed/Conditional,Prohibited
Franklin_SaintAlbansCity_rev.geojson,Saint Albans City,F3F_Allowance,Allowed/Conditional,Prohibited
Franklin_SaintAlbansCity_rev.geojson,Saint Albans City,F4F_Allowance,Allowed/Conditional,Prohibited
Franklin_SaintAlbansCity_rev.geojson,Saint Albans City,District_Name,Central Business,Service-Industrial
Franklin_SaintAlbansCity_rev.geojson,Saint Albans City,Abbreviated_District_Name,B2,S-IND
Franklin_SaintAlbansCity_rev.geojson,Saint Albans City,District_Type,Mixed with Residential,Nonresidential
Franklin_SaintAlbansCity_rev.geojson,Saint Albans City,F1F_Allowance,Public Hearing,Prohibited
Franklin_SaintAlbansCity_rev.geojson,Saint Albans City,F2F_Allowance,Public Hearing,Prohibited
Franklin_SaintAlbansCity_rev.geojson,Saint Albans City,F3F_Allowance,Allowed/Conditional,Prohibited
Franklin_SaintAlbansCity_rev.geojson,Saint Albans City,F4F_Allowance,Allowed/Conditional,Prohibited
Franklin_SaintAlbansCity_rev.geojson,Saint Albans City,District_Name,Traditional Business,Service-Industrial
Franklin_SaintAlbansCity_rev.geojson,Saint Albans City,Abbreviated_District_Name,BNT,S-IND
Franklin_SaintAlbansCity_rev.geojson,Saint Albans City,District_Type,Primarily Residential,Nonresidential
Franklin_SaintAlbansCity_rev.geojson,Saint Albans City,F1F_Allowance,Allowed/Conditional,Prohibited
Franklin_SaintAlbansCity_rev.geojson,Saint Albans City,F2F_Allowance,Public Hearing,Prohibited
Franklin_SaintAlbansCity_rev.geojson,Saint Albans City,F3F_Allowance,Allowed/Conditional,Prohibited
Franklin_SaintAlbansCity_rev.geojson,Saint Albans City,F4F_Allowance,Allowed/Conditional,Prohibited
Franklin_SaintAlbansCity_rev.geojson,Saint Albans City,District_Name,Business-Neighborhood Transition,Service-Industrial
Franklin_SaintAlbansCity_rev.geojson,Saint Albans City,LAST_UPDATE,2024-03-01,2024-02-25
Franklin_SaintAlbansCity_rev.geojson,Saint Albans City,Abbreviated_District_Name,FHOD,S-IND
Franklin_SaintAlbansCity_rev.geojson,Saint Albans City,Bylaw_Date,2024-02-27,2024-02-20
Franklin_SaintAlbansCity_rev.geojson,Saint Albans City,Overlay_District,Yes,No
Franklin_SaintAlbansCity_rev.geojson,Saint Albans City,ADU_Allowance,Public Hearing,Allowed/Conditional
Franklin_SaintAlbansCity_rev.geojson,Saint Albans City,PRD_Allowance,Prohibited,Not Mentioned
Franklin_SaintAlbansCity_rev.geojson,Saint Albans City,District_Name,Flood Hazard Overlay,Service-Industrial
Franklin_SaintAlbansCity_rev.geojson,Saint Albans City,Abbreviated_District_Name,HDR,S-IND
Franklin_SaintAlbansCity_rev.geojson,Saint Albans City,District_Type,Primarily Residential,Nonresidential
Franklin_SaintAlbansCity_rev.geojson,Saint Albans City,F1F_Allowance,Allowed/Conditional,Prohibited
Franklin_SaintAlbansCity_rev.geojson,Saint Albans City,F2F_Allowance,Public Hearing,Prohibited
Franklin_SaintAlbansCity_rev.geojson,Saint Albans City,F3F_Allowance,Allowed/Conditional,Prohibited
Franklin_SaintAlbansCity_rev.geojson,Saint Albans City,F4F_Allowance,Allowed/Conditional,Prohibited
Franklin_SaintAlbansCity_rev.geojson,Saint Albans City,District_Name,Residential 7500,Service-Industrial
Franklin_SaintAlbansCity_rev.geojson,Saint Albans City,Abbreviated_District_Name,LDR,S-IND
Franklin_SaintAlbansCity_rev.geojson,Saint Albans City,District_Type,Primarily Residential,Nonresidential
Franklin_SaintAlbansCity_rev.geojson,Saint Albans City,F1F_Allowance,Allowed/Conditional,Prohibited
Franklin_SaintAlbansCity_rev.geojson,Saint Albans City,F2F_Allowance,Public Hearing,Prohibited
Franklin_SaintAlbansCity_rev.geojson,Saint Albans City,F3F_Allowance,Allowed/Conditional,Prohibited
Franklin_SaintAlbansCity_rev.geojson,Saint Albans City,F4F_Allowance,Allowed/Conditional,Prohibited
Franklin_SaintAlbansCity_rev.geojson,Saint Albans City,District_Name,Residential 9500,Service-Industrial
Franklin_SaintAlbansCity_rev.geojson,Saint Albans City,Abbreviated_District_Name,MDOD,S-IND
Franklin_SaintAlbansCity_rev.geojson,Saint Albans City,Bylaw_Date,2024-02-25,2024-02-20
Franklin_SaintAlbansCity_rev.geojson,Saint Albans City,Overlay_District,Yes,No
Franklin_SaintAlbansCity_rev.geojson,Saint Albans City,District_Type,Primarily Residential,Nonresidential
Franklin_SaintAlbansCity_rev.geojson,Saint Albans City,ADU_Allowance,Not Mentioned,Allowed/Conditional
Franklin_SaintAlbansCity_rev.geojson,Saint Albans City,ADU_Owner_Occupancy_Required,No,Yes
Franklin_SaintAlbansCity_rev.geojson,Saint Albans City,F1F_Allowance,Overlay,Prohibited
Franklin_SaintAlbansCity_rev.geojson,Saint Albans City,F2F_Allowance,Overlay,Prohibited
Franklin_SaintAlbansCity_rev.geojson,Saint Albans City,F3F_Allowance,Overlay,Prohibited
Franklin_SaintAlbansCity_rev.geojson,Saint Albans City,F4F_Allowance,Overlay,Prohibited
Franklin_SaintAlbansCity_rev.geojson,Saint Albans City,District_Name,Multi-Dwelling Overlay,Service-Industrial
Franklin_SaintAlbansCity_rev.geojson,Saint Albans City,Abbreviated_District_Name,MI,S-IND
Franklin_SaintAlbansCity_rev.geojson,Saint Albans City,District_Name,Medical Institution,Service-Industrial
Franklin_SaintAlbansCity_rev.geojson,Saint Albans City,Abbreviated_District_Name,RP,S-IND
Franklin_SaintAlbansCity_rev.geojson,Saint Albans City,Bylaw_Date,2024-02-24,2024-02-20
Franklin_SaintAlbansCity_rev.geojson,Saint Albans City,District_Type,Mixed with Residential,Nonresidential
Franklin_SaintAlbansCity_rev.geojson,Saint Albans City,Affordable_Housing_District,Yes,No
Franklin_SaintAlbansCity_rev.geojson,Saint Albans City,F1F_Allowance,Allowed/Conditional,Prohibited
Franklin_SaintAlbansCity_rev.geojson,Saint Albans City,F2F_Allowance,Public Hearing,Prohibited
Franklin_SaintAlbansCity_rev.geojson,Saint Albans City,F3F_Allowance,Allowed/Conditional,Prohibited
Franklin_SaintAlbansCity_rev.geojson,Saint Albans City,F4F_Allowance,Allowed/Conditional,Prohibited
Franklin_SaintAlbansCity_rev.geojson,Saint Albans City,District_Name,Residential-Professional,Service-Industrial
Franklin_SaintAlbansTown_rev.geojson,Saint Albans Town,Abbreviated_District_Name,BAY,RES
Franklin_SaintAlbansTown_rev.geojson,Saint Albans Town,Overlay_District,Yes,No
Franklin_SaintAlbansTown_rev.geojson,Saint Albans Town,District_Type,Mixed with Residential,Primarily Residential
Franklin_SaintAlbansTown_rev.geojson,Saint Albans Town,F1F_Side_Setback,10,15
Franklin_SaintAlbansTown_rev.geojson,Saint Albans Town,F1F_Rear_Setback,10,15
Franklin_SaintAlbansTown_rev.geojson,Saint Albans Town,F1F_Max_Height,35,40
Franklin_SaintAlbansTown_rev.geojson,Saint Albans Town,F2F_Side_Setback,10,15
Franklin_SaintAlbansTown_rev.geojson,Saint Albans Town,F2F_Rear_Setback,10,15
Franklin_SaintAlbansTown_rev.geojson,Saint Albans Town,F2F_Max_Height,36,40
Franklin_SaintAlbansTown_rev.geojson,Saint Albans Town,F3F_Side_Setback,10,15
Franklin_SaintAlbansTown_rev.geojson,Saint Albans Town,F3F_Rear_Setback,10,15
Franklin_SaintAlbansTown_rev.geojson,Saint Albans Town,F3F_Max_Height,36,40
Franklin_SaintAlbansTown_rev.geojson,Saint Albans Town,F4F_Side_Setback,10,15
Franklin_SaintAlbansTown_rev.geojson,Saint Albans Town,F4F_Rear_Setback,10,15
Franklin_SaintAlbansTown_rev.geojson,Saint Albans Town,F4F_Max_Height,36,40
Franklin_SaintAlbansTown_rev.geojson,Saint Albans Town,F1F_Frontage,100,60
Franklin_SaintAlbansTown_rev.geojson,Saint Albans Town,F2F_Frontage,100,60
Franklin_SaintAlbansTown_rev.geojson,Saint Albans Town,F3F_Frontage,100,60
Franklin_SaintAlbansTown_rev.geojson,Saint Albans Town,F4F_Frontage,100,60
Franklin_SaintAlbansTown_rev.geojson,Saint Albans Town,District_Name,St. Albans Bay Overlay,Residential
Franklin_SaintAlbansTown_rev.geojson,Saint Albans Town,Abbreviated_District_Name,CF,RES
Franklin_SaintAlbansTown_rev.geojson,Saint Albans Town,Overlay_District,Yes,No
Franklin_SaintAlbansTown_rev.geojson,Saint Albans Town,District_Type,Nonresidential,Primarily Residential
Franklin_SaintAlbansTown_rev.geojson,Saint Albans Town,ADU_Allowance,Prohibited,Allowed/Conditional
Franklin_SaintAlbansTown_rev.geojson,Saint Albans Town,ADU_Owner_Occupancy_Required,No,Yes
Franklin_SaintAlbansTown_rev.geojson,Saint Albans Town,F1F_Allowance,Prohibited,Allowed/Conditional
Franklin_SaintAlbansTown_rev.geojson,Saint Albans Town,F2F_Allowance,Prohibited,Allowed/Conditional
Franklin_SaintAlbansTown_rev.geojson,Saint Albans Town,F3F_Allowance,Prohibited,Allowed/Conditional
Franklin_SaintAlbansTown_rev.geojson,Saint Albans Town,F4F_Allowance,Prohibited,Allowed/Conditional
Franklin_SaintAlbansTown_rev.geojson,Saint Albans Town,District_Name,Correctional Facility Overlay,Residential
Franklin_SaintAlbansTown_rev.geojson,Saint Albans Town,LAST_UPDATE,2024-03-13,2024-03-07
Franklin_SaintAlbansTown_rev.geojson,Saint Albans Town,Abbreviated_District_Name,COM,RES
Franklin_SaintAlbansTown_rev.geojson,Saint Albans Town,District_Type,Mixed with Residential,Primarily Residential
Franklin_SaintAlbansTown_rev.geojson,Saint Albans Town,F3F_Min_Lot_Size,0.11,0.2
Franklin_SaintAlbansTown_rev.geojson,Saint Albans Town,F3F_Front_Setback,25,20
Franklin_SaintAlbansTown_rev.geojson,Saint Albans Town,F3F_Side_Setback,20,15
Franklin_SaintAlbansTown_rev.geojson,Saint Albans Town,F3F_Rear_Setback,20,15
Franklin_SaintAlbansTown_rev.geojson,Saint Albans Town,F3F_Max_Lot_Building_Coverage,75,85
Franklin_SaintAlbansTown_rev.geojson,Saint Albans Town,F3F_Max_Stories,4,3
Franklin_SaintAlbansTown_rev.geojson,Saint Albans Town,F3F_Max_Height,60,40
Franklin_SaintAlbansTown_rev.geojson,Saint Albans Town,F4F_Min_Lot_Size,0.11,0.2
Franklin_SaintAlbansTown_rev.geojson,Saint Albans Town,F4F_Front_Setback,25,20
Franklin_SaintAlbansTown_rev.geojson,Saint Albans Town,F4F_Side_Setback,20,15
Franklin_SaintAlbansTown_rev.geojson,Saint Albans Town,F4F_Rear_Setback,20,15
Franklin_SaintAlbansTown_rev.geojson,Saint Albans Town,F4F_Max_Lot_Building_Coverage,75,85
Franklin_SaintAlbansTown_rev.geojson,Saint Albans Town,F4F_Max_Stories,4,3
Franklin_SaintAlbansTown_rev.geojson,Saint Albans Town,F4F_Max_Height,60,40
Franklin_SaintAlbansTown_rev.geojson,Saint Albans Town,ADU_Allowance,Prohibited,Allowed/Conditional
Franklin_SaintAlbansTown_rev.geojson,Saint Albans Town,ADU_Owner_Occupancy_Required,No,Yes
Franklin_SaintAlbansTown_rev.geojson,Saint Albans Town,Notes,Multi-unit residential over 4 units requires public hearing.,Multiunit housing over 4 units requires Public Hearing.
Franklin_SaintAlbansTown_rev.geojson,Saint Albans Town,F1F_Allowance,Prohibited,Allowed/Conditional
Franklin_SaintAlbansTown_rev.geojson,Saint Albans Town,F2F_Allowance,Prohibited,Allowed/Conditional
Franklin_SaintAlbansTown_rev.geojson,Saint Albans Town,District_Name,Commercial,Residential
Franklin_SaintAlbansTown_rev.geojson,Saint Albans Town,Abbreviated_District_Name,CONS,RES
Franklin_SaintAlbansTown_rev.geojson,Saint Albans Town,F1F_Min_Lot,2.75,0.2
Franklin_SaintAlbansTown_rev.geojson,Saint Albans Town,F1F_Front_Setback,30,20
Franklin_SaintAlbansTown_rev.geojson,Saint Albans Town,F1F_Side_Setback,30,15
Franklin_SaintAlbansTown_rev.geojson,Saint Albans Town,F1F_Rear_Setback,30,15
Franklin_SaintAlbansTown_rev.geojson,Saint Albans Town,F1F_Max_Lot_Building_Coverage,10,85
Franklin_SaintAlbansTown_rev.geojson,Saint Albans Town,F1F_Max_Height,36,40
Franklin_SaintAlbansTown_rev.geojson,Saint Albans Town,F2F_Min_Lot_Size,2.75,0.2
Franklin_SaintAlbansTown_rev.geojson,Saint Albans Town,F2F_Front_Setback,30,20
Franklin_SaintAlbansTown_rev.geojson,Saint Albans Town,F2F_Side_Setback,30,15
Franklin_SaintAlbansTown_rev.geojson,Saint Albans Town,F2F_Rear_Setback,30,15
Franklin_SaintAlbansTown_rev.geojson,Saint Albans Town,F2F_Max_Lot_Building_Coverage,10,85
Franklin_SaintAlbansTown_rev.geojson,Saint Albans Town,F2F_Max_Height,36,40
Franklin_SaintAlbansTown_rev.geojson,Saint Albans Town,F3F_Min_Lot_Size,2.75,0.2
Franklin_SaintAlbansTown_rev.geojson,Saint Albans Town,F3F_Front_Setback,30,20
Franklin_SaintAlbansTown_rev.geojson,Saint Albans Town,F3F_Side_Setback,30,15
Franklin_SaintAlbansTown_rev.geojson,Saint Albans Town,F3F_Rear_Setback,30,15
Franklin_SaintAlbansTown_rev.geojson,Saint Albans Town,F3F_Max_Lot_Building_Coverage,10,85
Franklin_SaintAlbansTown_rev.geojson,Saint Albans Town,F3F_Max_Height,36,40
Franklin_SaintAlbansTown_rev.geojson,Saint Albans Town,F4F_Min_Lot_Size,2.75,0.2
Franklin_SaintAlbansTown_rev.geojson,Saint Albans Town,F4F_Front_Setback,30,20
Franklin_SaintAlbansTown_rev.geojson,Saint Albans Town,F4F_Side_Setback,30,15
Franklin_SaintAlbansTown_rev.geojson,Saint Albans Town,F4F_Rear_Setback,30,15
Franklin_SaintAlbansTown_rev.geojson,Saint Albans Town,F4F_Max_Lot_Building_Coverage,10,85
Franklin_SaintAlbansTown_rev.geojson,Saint Albans Town,F4F_Max_Height,36,40
Franklin_SaintAlbansTown_rev.geojson,Saint Albans Town,F1F_Frontage,200,60
Franklin_SaintAlbansTown_rev.geojson,Saint Albans Town,F2F_Frontage,200,60
Franklin_SaintAlbansTown_rev.geojson,Saint Albans Town,F3F_Frontage,200,60
Franklin_SaintAlbansTown_rev.geojson,Saint Albans Town,F4F_Frontage,200,60
Franklin_SaintAlbansTown_rev.geojson,Saint Albans Town,District_Name,Conservation,Residential
Franklin_SaintAlbansTown_rev.geojson,Saint Albans Town,LAST_UPDATE,2024-03-13,2024-03-07
Franklin_SaintAlbansTown_rev.geojson,Saint Albans Town,Abbreviated_District_Name,GC,RES
Franklin_SaintAlbansTown_rev.geojson,Saint Albans Town,Overlay_District,Yes,No
Franklin_SaintAlbansTown_rev.geojson,Saint Albans Town,District_Type,Overlay not Affecting Use,Primarily Residential
Franklin_SaintAlbansTown_rev.geojson,Saint Albans Town,F1F_Side_Setback,10,15
Franklin_SaintAlbansTown_rev.geojson,Saint Albans Town,F1F_Rear_Setback,10,15
Franklin_SaintAlbansTown_rev.geojson,Saint Albans Town,F1F_Max_Stories,4,3
Franklin_SaintAlbansTown_rev.geojson,Saint Albans Town,F1F_Max_Height,60,40
Franklin_SaintAlbansTown_rev.geojson,Saint Albans Town,F2F_Side_Setback,10,15
Franklin_SaintAlbansTown_rev.geojson,Saint Albans Town,F2F_Rear_Setback,10,15
Franklin_SaintAlbansTown_rev.geojson,Saint Albans Town,F2F_Max_Stories,4,3
Franklin_SaintAlbansTown_rev.geojson,Saint Albans Town,F2F_Max_Height,60,40
Franklin_SaintAlbansTown_rev.geojson,Saint Albans Town,F3F_Side_Setback,10,15
Franklin_SaintAlbansTown_rev.geojson,Saint Albans Town,F3F_Rear_Setback,10,15
Franklin_SaintAlbansTown_rev.geojson,Saint Albans Town,F3F_Max_Stories,4,3
Franklin_SaintAlbansTown_rev.geojson,Saint Albans Town,F3F_Max_Height,60,40
Franklin_SaintAlbansTown_rev.geojson,Saint Albans Town,F4F_Side_Setback,10,15
Franklin_SaintAlbansTown_rev.geojson,Saint Albans Town,F4F_Rear_Setback,10,15
Franklin_SaintAlbansTown_rev.geojson,Saint Albans Town,F4F_Max_Stories,4,3
Franklin_SaintAlbansTown_rev.geojson,Saint Albans Town,F4F_Max_Height,60,40
Franklin_SaintAlbansTown_rev.geojson,Saint Albans Town,ADU_Allowance,Not Mentioned,Allowed/Conditional
Franklin_SaintAlbansTown_rev.geojson,Saint Albans Town,ADU_Owner_Occupancy_Required,No,Yes
Franklin_SaintAlbansTown_rev.geojson,Saint Albans Town,F1F_Allowance,Overlay,Allowed/Conditional
Franklin_SaintAlbansTown_rev.geojson,Saint Albans Town,F2F_Allowance,Overlay,Allowed/Conditional
Franklin_SaintAlbansTown_rev.geojson,Saint Albans Town,F3F_Allowance,Overlay,Allowed/Conditional
Franklin_SaintAlbansTown_rev.geojson,Saint Albans Town,F4F_Allowance,Overlay,Allowed/Conditional
Franklin_SaintAlbansTown_rev.geojson,Saint Albans Town,District_Name,Growth Center,Residential
Franklin_SaintAlbansTown_rev.geojson,Saint Albans Town,Abbreviated_District_Name,IND,RES
Franklin_SaintAlbansTown_rev.geojson,Saint Albans Town,District_Type,Nonresidential,Primarily Residential
Franklin_SaintAlbansTown_rev.geojson,Saint Albans Town,ADU_Allowance,Prohibited,Allowed/Conditional
Franklin_SaintAlbansTown_rev.geojson,Saint Albans Town,ADU_Owner_Occupancy_Required,No,Yes
Franklin_SaintAlbansTown_rev.geojson,Saint Albans Town,F1F_Allowance,Prohibited,Allowed/Conditional
Franklin_SaintAlbansTown_rev.geojson,Saint Albans Town,F2F_Allowance,Prohibited,Allowed/Conditional
Franklin_SaintAlbansTown_rev.geojson,Saint Albans Town,F3F_Allowance,Prohibited,Allowed/Conditional
Franklin_SaintAlbansTown_rev.geojson,Saint Albans Town,F4F_Allowance,Prohibited,Allowed/Conditional
Franklin_SaintAlbansTown_rev.geojson,Saint Albans Town,District_Name,Industrial,Residential
Franklin_SaintAlbansTown_rev.geojson,Saint Albans Town,Abbreviated_District_Name,LS,RES
Franklin_SaintAlbansTown_rev.geojson,Saint Albans Town,District_Type,Mixed with Residential,Primarily Residential
Franklin_SaintAlbansTown_rev.geojson,Saint Albans Town,F1F_Front_Setback,25,20
Franklin_SaintAlbansTown_rev.geojson,Saint Albans Town,F1F_Side_Setback,10,15
Franklin_SaintAlbansTown_rev.geojson,Saint Albans Town,F1F_Rear_Setback,10,15
Franklin_SaintAlbansTown_rev.geojson,Saint Albans Town,F1F_Max_Height,36,40
Franklin_SaintAlbansTown_rev.geojson,Saint Albans Town,F2F_Front_Setback,25,20
Franklin_SaintAlbansTown_rev.geojson,Saint Albans Town,F2F_Side_Setback,10,15
Franklin_SaintAlbansTown_rev.geojson,Saint Albans Town,F2F_Rear_Setback,10,15
Franklin_SaintAlbansTown_rev.geojson,Saint Albans Town,F2F_Max_Height,36,40
Franklin_SaintAlbansTown_rev.geojson,Saint Albans Town,F3F_Front_Setback,25,20
Franklin_SaintAlbansTown_rev.geojson,Saint Albans Town,F3F_Side_Setback,10,15
Franklin_SaintAlbansTown_rev.geojson,Saint Albans Town,F3F_Rear_Setback,10,15
Franklin_SaintAlbansTown_rev.geojson,Saint Albans Town,F3F_Max_Height,36,40
Franklin_SaintAlbansTown_rev.geojson,Saint Albans Town,F4F_Front_Setback,25,20
Franklin_SaintAlbansTown_rev.geojson,Saint Albans Town,F4F_Side_Setback,10,15
Franklin_SaintAlbansTown_rev.geojson,Saint Albans Town,F4F_Rear_Setback,10,15
Franklin_SaintAlbansTown_rev.geojson,Saint Albans Town,F4F_Max_Height,36,40
Franklin_SaintAlbansTown_rev.geojson,Saint Albans Town,F1F_Frontage,100,60
Franklin_SaintAlbansTown_rev.geojson,Saint Albans Town,F2F_Frontage,100,60
Franklin_SaintAlbansTown_rev.geojson,Saint Albans Town,F3F_Frontage,100,60
Franklin_SaintAlbansTown_rev.geojson,Saint Albans Town,F4F_Frontage,100,60
Franklin_SaintAlbansTown_rev.geojson,Saint Albans Town,District_Name,Lakeshore,Residential
Franklin_SaintAlbansTown_rev.geojson,Saint Albans Town,Abbreviated_District_Name,R,RES
Franklin_SaintAlbansTown_rev.geojson,Saint Albans Town,F1F_Front_Setback,40,20
Franklin_SaintAlbansTown_rev.geojson,Saint Albans Town,F1F_Side_Setback,25,15
Franklin_SaintAlbansTown_rev.geojson,Saint Albans Town,F1F_Rear_Setback,25,15
Franklin_SaintAlbansTown_rev.geojson,Saint Albans Town,F1F_Max_Height,36,40
Franklin_SaintAlbansTown_rev.geojson,Saint Albans Town,F2F_Front_Setback,40,20
Franklin_SaintAlbansTown_rev.geojson,Saint Albans Town,F2F_Side_Setback,25,15
Franklin_SaintAlbansTown_rev.geojson,Saint Albans Town,F2F_Rear_Setback,25,15
Franklin_SaintAlbansTown_rev.geojson,Saint Albans Town,F2F_Max_Height,36,40
Franklin_SaintAlbansTown_rev.geojson,Saint Albans Town,F3F_Front_Setback,40,20
Franklin_SaintAlbansTown_rev.geojson,Saint Albans Town,F3F_Side_Setback,25,15
Franklin_SaintAlbansTown_rev.geojson,Saint Albans Town,F3F_Rear_Setback,25,15
Franklin_SaintAlbansTown_rev.geojson,Saint Albans Town,F3F_Max_Height,36,40
Franklin_SaintAlbansTown_rev.geojson,Saint Albans Town,F4F_Front_Setback,40,20
Franklin_SaintAlbansTown_rev.geojson,Saint Albans Town,F4F_Side_Setback,25,15
Franklin_SaintAlbansTown_rev.geojson,Saint Albans Town,F4F_Rear_Setback,25,15
Franklin_SaintAlbansTown_rev.geojson,Saint Albans Town,F4F_Max_Height,36,40
Franklin_SaintAlbansTown_rev.geojson,Saint Albans Town,F1F_Frontage,175,60
Franklin_SaintAlbansTown_rev.geojson,Saint Albans Town,F2F_Frontage,200,60
Franklin_SaintAlbansTown_rev.geojson,Saint Albans Town,F3F_Frontage,200,60
